2024-10-15 10:24:10,493 INFO    StreamThr :74504 [internal.py:wandb_internal():86] W&B internal server running at pid: 74504, started at: 2024-10-15 10:24:10.493891
2024-10-15 10:24:10,493 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: status
2024-10-15 10:24:10,509 INFO    WriterThread:74504 [datastore.py:open_for_write():85] open: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_102410-zuonwg8u\run-zuonwg8u.wandb
2024-10-15 10:24:10,509 DEBUG   SenderThread:74504 [sender.py:send():380] send: header
2024-10-15 10:24:10,556 DEBUG   SenderThread:74504 [sender.py:send():380] send: run
2024-10-15 10:24:11,756 INFO    SenderThread:74504 [dir_watcher.py:__init__():211] watching files in: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_102410-zuonwg8u\files
2024-10-15 10:24:11,756 INFO    SenderThread:74504 [sender.py:_start_run_threads():1124] run started: zuonwg8u with start time 1729005850.49389
2024-10-15 10:24:11,769 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: check_version
2024-10-15 10:24:11,769 DEBUG   SenderThread:74504 [sender.py:send_request():407] send_request: check_version
2024-10-15 10:24:11,926 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: run_start
2024-10-15 10:24:11,949 DEBUG   HandlerThread:74504 [system_info.py:__init__():32] System info init
2024-10-15 10:24:11,949 DEBUG   HandlerThread:74504 [system_info.py:__init__():47] System info init done
2024-10-15 10:24:11,949 INFO    HandlerThread:74504 [system_monitor.py:start():194] Starting system monitor
2024-10-15 10:24:11,949 INFO    SystemMonitor:74504 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-10-15 10:24:11,949 INFO    HandlerThread:74504 [system_monitor.py:probe():214] Collecting system info
2024-10-15 10:24:11,953 INFO    SystemMonitor:74504 [interfaces.py:start():190] Started cpu monitoring
2024-10-15 10:24:11,956 INFO    SystemMonitor:74504 [interfaces.py:start():190] Started disk monitoring
2024-10-15 10:24:11,956 INFO    SystemMonitor:74504 [interfaces.py:start():190] Started gpu monitoring
2024-10-15 10:24:11,958 INFO    SystemMonitor:74504 [interfaces.py:start():190] Started memory monitoring
2024-10-15 10:24:11,958 INFO    SystemMonitor:74504 [interfaces.py:start():190] Started network monitoring
2024-10-15 10:24:11,974 DEBUG   HandlerThread:74504 [system_info.py:probe():196] Probing system
2024-10-15 10:24:11,974 DEBUG   HandlerThread:74504 [system_info.py:_probe_git():181] Probing git
2024-10-15 10:24:12,047 DEBUG   HandlerThread:74504 [system_info.py:_probe_git():189] Probing git done
2024-10-15 10:24:12,047 DEBUG   HandlerThread:74504 [system_info.py:probe():244] Probing system done
2024-10-15 10:24:12,047 DEBUG   HandlerThread:74504 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.15', 'heartbeatAt': '2024-10-15T15:24:11.974243', 'startedAt': '2024-10-15T15:24:10.478150', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\Estudiantes\\Documents\\copy\\Mamitas-Unal\\code\\trains.py', 'codePathLocal': 'code\\trains.py', 'codePath': 'code\\trains.py', 'git': {'remote': 'https://github.com/Hufrinconlo/intersedes.git', 'commit': '30f5235c79879dad53b9bb6404649a2f99847f34'}, 'email': 'hufrinconlo@unal.edu.co', 'root': 'C:/Users/Estudiantes/Documents/copy/Mamitas-Unal', 'host': 'DESKTOP-5G1CH00', 'username': 'Estudiantes', 'executable': 'C:\\Users\\Estudiantes\\miniconda3\\envs\\mamitasHugo\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3200.0, 'min': 0.0, 'max': 3200.0}, 'cpu_freq_per_core': [{'current': 3200.0, 'min': 0.0, 'max': 3200.0}], 'disk': {'/': {'total': 951.1415977478027, 'used': 229.67709732055664}}, 'gpu': 'NVIDIA RTX A2000 12GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A2000 12GB', 'memory_total': 12878610432}], 'memory': {'total': 63.69602584838867}}
2024-10-15 10:24:12,047 INFO    HandlerThread:74504 [system_monitor.py:probe():224] Finished collecting system info
2024-10-15 10:24:12,052 INFO    HandlerThread:74504 [system_monitor.py:probe():227] Publishing system info
2024-10-15 10:24:12,052 DEBUG   HandlerThread:74504 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-10-15 10:24:12,052 DEBUG   HandlerThread:74504 [system_info.py:_save_pip():68] Saving pip packages done
2024-10-15 10:24:12,052 DEBUG   HandlerThread:74504 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-10-15 10:24:12,762 INFO    Thread-16 :74504 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_102410-zuonwg8u\files\requirements.txt
2024-10-15 10:24:12,762 INFO    Thread-16 :74504 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_102410-zuonwg8u\files\conda-environment.yaml
2024-10-15 10:24:12,967 DEBUG   HandlerThread:74504 [system_info.py:_save_conda():87] Saving conda packages done
2024-10-15 10:24:12,967 INFO    HandlerThread:74504 [system_monitor.py:probe():229] Finished publishing system info
2024-10-15 10:24:12,983 DEBUG   SenderThread:74504 [sender.py:send():380] send: files
2024-10-15 10:24:12,983 INFO    SenderThread:74504 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2024-10-15 10:24:12,983 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: stop_status
2024-10-15 10:24:12,983 DEBUG   SenderThread:74504 [sender.py:send_request():407] send_request: stop_status
2024-10-15 10:24:12,983 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: internal_messages
2024-10-15 10:24:13,189 DEBUG   SenderThread:74504 [sender.py:send():380] send: telemetry
2024-10-15 10:24:13,629 INFO    wandb-upload_0:74504 [upload_job.py:push():131] Uploaded file C:\Users\ESTUDI~1\AppData\Local\Temp\tmpvyorv018wandb\phl47ykm-wandb-metadata.json
2024-10-15 10:24:13,772 INFO    Thread-16 :74504 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_102410-zuonwg8u\files\conda-environment.yaml
2024-10-15 10:24:13,772 INFO    Thread-16 :74504 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_102410-zuonwg8u\files\wandb-metadata.json
2024-10-15 10:24:16,218 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: status_report
2024-10-15 10:24:21,273 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: status_report
2024-10-15 10:24:22,870 INFO    Thread-16 :74504 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_102410-zuonwg8u\files\output.log
2024-10-15 10:24:22,981 DEBUG   SenderThread:74504 [sender.py:send():380] send: telemetry
2024-10-15 10:24:22,981 DEBUG   HandlerThread:74504 [handler.py:handle_request():146] handle_request: get_summary
2024-10-15 10:24:22,981 DEBUG   SenderThread:74504 [sender.py:send():380] send: telemetry
2024-10-15 10:24:22,981 DEBUG   SenderThread:74504 [sender.py:send():380] send: files
2024-10-15 10:24:22,981 INFO    SenderThread:74504 [sender.py:_save_file():1380] saving file model-best.h5 with policy live
