2024-10-15 10:06:44,368 INFO    StreamThr :29908 [internal.py:wandb_internal():86] W&B internal server running at pid: 29908, started at: 2024-10-15 10:06:44.367635
2024-10-15 10:06:44,371 DEBUG   HandlerThread:29908 [handler.py:handle_request():146] handle_request: status
2024-10-15 10:06:44,374 INFO    WriterThread:29908 [datastore.py:open_for_write():85] open: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_100644-pny5ntrz\run-pny5ntrz.wandb
2024-10-15 10:06:44,374 DEBUG   SenderThread:29908 [sender.py:send():380] send: header
2024-10-15 10:06:44,421 DEBUG   SenderThread:29908 [sender.py:send():380] send: run
2024-10-15 10:06:44,804 INFO    SenderThread:29908 [dir_watcher.py:__init__():211] watching files in: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_100644-pny5ntrz\files
2024-10-15 10:06:44,804 INFO    SenderThread:29908 [sender.py:_start_run_threads():1124] run started: pny5ntrz with start time 1729004804.367634
2024-10-15 10:06:44,804 DEBUG   HandlerThread:29908 [handler.py:handle_request():146] handle_request: check_version
2024-10-15 10:06:44,804 DEBUG   SenderThread:29908 [sender.py:send_request():407] send_request: check_version
2024-10-15 10:06:44,973 DEBUG   HandlerThread:29908 [handler.py:handle_request():146] handle_request: run_start
2024-10-15 10:06:45,003 DEBUG   HandlerThread:29908 [system_info.py:__init__():32] System info init
2024-10-15 10:06:45,003 DEBUG   HandlerThread:29908 [system_info.py:__init__():47] System info init done
2024-10-15 10:06:45,003 INFO    HandlerThread:29908 [system_monitor.py:start():194] Starting system monitor
2024-10-15 10:06:45,003 INFO    SystemMonitor:29908 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-10-15 10:06:45,003 INFO    HandlerThread:29908 [system_monitor.py:probe():214] Collecting system info
2024-10-15 10:06:45,003 INFO    SystemMonitor:29908 [interfaces.py:start():190] Started cpu monitoring
2024-10-15 10:06:45,003 INFO    SystemMonitor:29908 [interfaces.py:start():190] Started disk monitoring
2024-10-15 10:06:45,003 INFO    SystemMonitor:29908 [interfaces.py:start():190] Started gpu monitoring
2024-10-15 10:06:45,020 INFO    SystemMonitor:29908 [interfaces.py:start():190] Started memory monitoring
2024-10-15 10:06:45,020 DEBUG   HandlerThread:29908 [system_info.py:probe():196] Probing system
2024-10-15 10:06:45,020 INFO    SystemMonitor:29908 [interfaces.py:start():190] Started network monitoring
2024-10-15 10:06:45,020 DEBUG   HandlerThread:29908 [system_info.py:_probe_git():181] Probing git
2024-10-15 10:06:45,105 DEBUG   HandlerThread:29908 [system_info.py:_probe_git():189] Probing git done
2024-10-15 10:06:45,105 DEBUG   HandlerThread:29908 [system_info.py:probe():244] Probing system done
