2024-10-15 09:55:07,937 INFO    StreamThr :31084 [internal.py:wandb_internal():86] W&B internal server running at pid: 31084, started at: 2024-10-15 09:55:07.937279
2024-10-15 09:55:07,937 DEBUG   HandlerThread:31084 [handler.py:handle_request():146] handle_request: status
2024-10-15 09:55:07,949 INFO    WriterThread:31084 [datastore.py:open_for_write():85] open: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_095507-up6sowl2\run-up6sowl2.wandb
2024-10-15 09:55:07,950 DEBUG   SenderThread:31084 [sender.py:send():380] send: header
2024-10-15 09:55:07,982 DEBUG   SenderThread:31084 [sender.py:send():380] send: run
2024-10-15 09:55:08,378 INFO    SenderThread:31084 [dir_watcher.py:__init__():211] watching files in: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_095507-up6sowl2\files
2024-10-15 09:55:08,378 INFO    SenderThread:31084 [sender.py:_start_run_threads():1124] run started: up6sowl2 with start time 1729004107.937279
2024-10-15 09:55:08,378 DEBUG   HandlerThread:31084 [handler.py:handle_request():146] handle_request: check_version
2024-10-15 09:55:08,378 DEBUG   SenderThread:31084 [sender.py:send_request():407] send_request: check_version
2024-10-15 09:55:08,480 DEBUG   HandlerThread:31084 [handler.py:handle_request():146] handle_request: run_start
2024-10-15 09:55:08,506 DEBUG   HandlerThread:31084 [system_info.py:__init__():32] System info init
2024-10-15 09:55:08,506 DEBUG   HandlerThread:31084 [system_info.py:__init__():47] System info init done
2024-10-15 09:55:08,506 INFO    HandlerThread:31084 [system_monitor.py:start():194] Starting system monitor
2024-10-15 09:55:08,506 INFO    SystemMonitor:31084 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-10-15 09:55:08,506 INFO    HandlerThread:31084 [system_monitor.py:probe():214] Collecting system info
2024-10-15 09:55:08,514 INFO    SystemMonitor:31084 [interfaces.py:start():190] Started cpu monitoring
2024-10-15 09:55:08,514 INFO    SystemMonitor:31084 [interfaces.py:start():190] Started disk monitoring
2024-10-15 09:55:08,518 INFO    SystemMonitor:31084 [interfaces.py:start():190] Started gpu monitoring
2024-10-15 09:55:08,518 INFO    SystemMonitor:31084 [interfaces.py:start():190] Started memory monitoring
2024-10-15 09:55:08,518 INFO    SystemMonitor:31084 [interfaces.py:start():190] Started network monitoring
2024-10-15 09:55:08,532 DEBUG   HandlerThread:31084 [system_info.py:probe():196] Probing system
2024-10-15 09:55:08,533 DEBUG   HandlerThread:31084 [system_info.py:_probe_git():181] Probing git
2024-10-15 09:55:08,601 DEBUG   HandlerThread:31084 [system_info.py:_probe_git():189] Probing git done
2024-10-15 09:55:08,601 DEBUG   HandlerThread:31084 [system_info.py:probe():244] Probing system done
2024-10-15 09:55:08,601 DEBUG   HandlerThread:31084 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.15', 'heartbeatAt': '2024-10-15T14:55:08.532360', 'startedAt': '2024-10-15T14:55:07.921576', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\Estudiantes\\Documents\\copy\\Mamitas-Unal\\code\\trains.py', 'codePathLocal': 'code\\trains.py', 'codePath': 'code\\trains.py', 'git': {'remote': 'https://github.com/Hufrinconlo/intersedes.git', 'commit': '30f5235c79879dad53b9bb6404649a2f99847f34'}, 'email': 'hufrinconlo@unal.edu.co', 'root': 'C:/Users/Estudiantes/Documents/copy/Mamitas-Unal', 'host': 'DESKTOP-5G1CH00', 'username': 'Estudiantes', 'executable': 'C:\\Users\\Estudiantes\\miniconda3\\envs\\mamitasHugo\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3200.0, 'min': 0.0, 'max': 3200.0}, 'cpu_freq_per_core': [{'current': 3200.0, 'min': 0.0, 'max': 3200.0}], 'disk': {'/': {'total': 951.1415977478027, 'used': 227.21508026123047}}, 'gpu': 'NVIDIA RTX A2000 12GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A2000 12GB', 'memory_total': 12878610432}], 'memory': {'total': 63.69602584838867}}
2024-10-15 09:55:08,601 INFO    HandlerThread:31084 [system_monitor.py:probe():224] Finished collecting system info
2024-10-15 09:55:08,601 INFO    HandlerThread:31084 [system_monitor.py:probe():227] Publishing system info
2024-10-15 09:55:08,601 DEBUG   HandlerThread:31084 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-10-15 09:55:08,601 DEBUG   HandlerThread:31084 [system_info.py:_save_pip():68] Saving pip packages done
2024-10-15 09:55:08,601 DEBUG   HandlerThread:31084 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-10-15 09:55:09,391 INFO    Thread-16 :31084 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_095507-up6sowl2\files\conda-environment.yaml
2024-10-15 09:55:09,391 INFO    Thread-16 :31084 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Estudiantes\Documents\copy\Mamitas-Unal\wandb\run-20241015_095507-up6sowl2\files\requirements.txt
